name,open_price,high_price,low_price,close_price,price_change,change_rate,trading_volume,date
SK하이닉스,69100,71300,68200,70200,-0,0.00%,5679965,18.02.06
SK하이닉스,70200,70900,69800,70200,-2000,-2.77%,4058439,18.02.05
SK하이닉스,74500,74600,71800,72200,-2200,-2.96%,4343077,18.02.02
SK하이닉스,74900,75200,74000,74400,900,+1.22%,2987816,18.02.01
SK하이닉스,72200,74500,72200,73500,400,+0.55%,5800892,18.01.31
SK하이닉스,74300,74600,73100,73100,-2200,-2.92%,5443314,18.01.30
SK하이닉스,76500,77000,75000,75300,-200,-0.26%,3618328,18.01.29
SK하이닉스,76400,76400,74200,75500,-300,-0.40%,4296170,18.01.26
SK하이닉스,73400,76200,72300,75800,3400,+4.70%,8758929,18.01.25
SK하이닉스,71600,73200,71500,72400,1100,+1.54%,3802939,18.01.24
SK하이닉스,71800,72200,70900,71300,200,+0.28%,4671451,18.01.23
SK하이닉스,72800,72800,70700,71100,-2200,-3.00%,5610463,18.01.22
SK하이닉스,75300,75800,73000,73300,-1900,-2.53%,3898397,18.01.19
SK하이닉스,75800,76800,74600,75200,1100,+1.48%,6199800,18.01.18
SK하이닉스,74400,75000,73700,74100,-300,-0.40%,3256624,18.01.17
SK하이닉스,72700,74700,72700,74400,1700,+2.34%,4383229,18.01.16
SK하이닉스,73700,74100,72500,72700,-1700,-2.28%,3541267,18.01.15
SK하이닉스,73300,74500,72000,74400,1800,+2.48%,5659087,18.01.12
SK하이닉스,73200,73800,72000,72600,-300,-0.41%,3777867,18.01.11
SK하이닉스,76700,76700,72500,72900,-4000,-5.20%,9123901,18.01.10
SK하이닉스,78300,78900,76300,76900,-1300,-1.66%,3343874,18.01.09
SK하이닉스,79500,80000,77400,78200,-1100,-1.39%,2960495,18.01.08
SK하이닉스,78400,79400,78300,79300,2200,+2.85%,3395065,18.01.05
SK하이닉스,78700,79700,77100,77100,-600,-0.77%,3729328,18.01.04
SK하이닉스,78100,78800,77300,77700,1100,+1.44%,3097644,18.01.03
SK하이닉스,77300,77300,76200,76600,100,+0.13%,2014838,18.01.02
SK하이닉스,75400,76700,75200,76500,1400,+1.86%,2825939,17.12.28
SK하이닉스,75400,76400,74400,75100,1100,+1.49%,4291492,17.12.27
SK하이닉스,76600,76900,74000,74000,-2700,-3.52%,6253943,17.12.26
SK하이닉스,76400,77400,76300,76700,-300,-0.39%,3382954,17.12.22
SK하이닉스,80200,80600,76900,77000,-3100,-3.87%,4831110,17.12.21
SK하이닉스,80900,81600,79900,80100,-100,-0.12%,4375810,17.12.20
SK하이닉스,78400,80800,78200,80200,3000,+3.89%,6782210,17.12.19
SK하이닉스,76200,77300,75900,77200,1500,+1.98%,3237589,17.12.18
SK하이닉스,77100,77400,75600,75700,-300,-0.39%,3374982,17.12.15
SK하이닉스,77200,77600,76000,76000,-800,-1.04%,5552560,17.12.14
SK하이닉스,77400,77500,76200,76800,-1000,-1.29%,3485920,17.12.13
SK하이닉스,79000,79000,77100,77800,-900,-1.14%,3746347,17.12.12
SK하이닉스,79000,79500,78000,78700,-0,0.00%,2493176,17.12.11
SK하이닉스,77500,78900,76900,78700,2700,+3.55%,3660716,17.12.08
SK하이닉스,78300,78300,75600,76000,-1500,-1.94%,5166136,17.12.07
SK하이닉스,78700,79500,77200,77500,-400,-0.51%,3934238,17.12.06
SK하이닉스,77600,79300,77100,77900,-1200,-1.52%,3736568,17.12.05
SK하이닉스,77600,79200,76800,79100,1700,+2.20%,4115752,17.12.04
SK하이닉스,77200,78800,77100,77400,600,+0.78%,4340592,17.12.01
SK하이닉스,77000,79600,76800,76800,-5600,-6.80%,11213748,17.11.30
SK하이닉스,82900,83000,82100,82400,-200,-0.24%,2418748,17.11.29
SK하이닉스,82900,83600,81200,82600,-500,-0.60%,4083144,17.11.28
SK하이닉스,86000,86700,82000,83100,-2000,-2.35%,7105679,17.11.27
SK하이닉스,84500,85400,83900,85100,400,+0.47%,2073899,17.11.24
SK하이닉스,86200,86300,84500,84700,-2100,-2.42%,2840382,17.11.23
SK하이닉스,86500,87700,86100,86800,1800,+2.12%,4592670,17.11.22
SK하이닉스,83200,85000,82800,85000,2900,+3.53%,5540888,17.11.21
SK하이닉스,83300,83300,81800,82100,-900,-1.08%,2988991,17.11.20
SK하이닉스,83300,84800,83000,83000,500,+0.61%,4339090,17.11.17
SK하이닉스,82300,82800,81200,82500,500,+0.61%,3053355,17.11.16
SK하이닉스,83800,84200,81900,82000,-1400,-1.68%,3207872,17.11.15
SK하이닉스,83000,84500,82900,83400,1100,+1.34%,3399976,17.11.14
SK하이닉스,82000,83100,81800,82300,300,+0.37%,2955651,17.11.13
SK하이닉스,81300,82800,81000,82000,-400,-0.49%,2357772,17.11.10
SK하이닉스,83200,83500,81600,82400,-800,-0.96%,3748489,17.11.09
SK하이닉스,82100,84400,81800,83200,800,+0.97%,3396387,17.11.08
SK하이닉스,82800,83300,82200,82400,-1100,-1.32%,2993945,17.11.07
SK하이닉스,83600,84100,83000,83500,-900,-1.07%,3131468,17.11.06
SK하이닉스,83400,84500,81900,84400,1000,+1.20%,4050123,17.11.03
SK하이닉스,85000,85100,83200,83400,-1900,-2.23%,4464960,17.11.02
SK하이닉스,86000,86000,84000,85300,3100,+3.77%,7067296,17.11.01
SK하이닉스,80000,82700,79200,82200,2400,+3.01%,6620890,17.10.31
SK하이닉스,79600,81300,79100,79800,1400,+1.79%,5883529,17.10.30
SK하이닉스,78100,78700,76500,78400,-300,-0.38%,8929263,17.10.27
SK하이닉스,80000,82000,78500,78700,-3000,-3.67%,7528077,17.10.26
SK하이닉스,82100,82600,80300,81700,-100,-0.12%,3914170,17.10.25
SK하이닉스,84000,84200,81600,81800,-2900,-3.42%,5236092,17.10.24
SK하이닉스,82600,84700,82100,84700,3500,+4.31%,5388391,17.10.23
SK하이닉스,79800,82400,79600,81200,2200,+2.78%,6911051,17.10.20
SK하이닉스,79900,81800,79000,79000,-1900,-2.35%,7675978,17.10.19
SK하이닉스,83200,83300,80000,80900,-2600,-3.11%,9070685,17.10.18
SK하이닉스,85700,86600,83500,83500,-700,-0.83%,6802500,17.10.17
SK하이닉스,86100,87100,82800,84200,-1900,-2.21%,6985619,17.10.16
SK하이닉스,88500,88500,85600,86100,-2400,-2.71%,6101810,17.10.13
SK하이닉스,89200,89900,88100,88500,-600,-0.67%,4313702,17.10.12
SK하이닉스,89900,90300,88100,89100,400,+0.45%,5500820,17.10.11
SK하이닉스,86300,90000,85300,88700,5800,+7.00%,7956055,17.10.10
SK하이닉스,83300,84300,82200,82900,-300,-0.36%,3579139,17.09.29
SK하이닉스,84500,85500,82500,83200,800,+0.97%,4817018,17.09.28
SK하이닉스,83100,83800,81400,82400,300,+0.37%,5029200,17.09.27
SK하이닉스,84100,85100,81000,82100,-4200,-4.87%,11035272,17.09.26
SK하이닉스,83600,86300,83600,86300,3200,+3.85%,4656285,17.09.25
SK하이닉스,82900,84300,82000,83100,-0,0.00%,5970218,17.09.22
SK하이닉스,81100,83400,80400,83100,2400,+2.97%,6961713,17.09.21
SK하이닉스,79300,81200,78400,80700,1500,+1.89%,5268665,17.09.20
SK하이닉스,80100,80500,78500,79200,-500,-0.63%,3934389,17.09.19
SK하이닉스,78200,80000,77700,79700,2500,+3.24%,3638325,17.09.18
SK하이닉스,76100,77500,76000,77200,400,+0.52%,2725277,17.09.15
SK하이닉스,76300,76800,75700,76800,1100,+1.45%,3366621,17.09.14
SK하이닉스,75000,77400,74300,75700,1000,+1.34%,5682708,17.09.13
SK하이닉스,74800,74900,73500,74700,900,+1.22%,3676865,17.09.12
SK하이닉스,73600,74200,73200,73800,1200,+1.65%,3321612,17.09.11
SK하이닉스,72000,72800,71500,72600,1200,+1.68%,2868673,17.09.08
SK하이닉스,71600,72800,71200,71400,-300,-0.42%,3877849,17.09.07
SK하이닉스,69900,71900,69700,71700,1800,+2.58%,4476200,17.09.06
SK하이닉스,68600,70100,67900,69900,1800,+2.64%,4026248,17.09.05
SK하이닉스,66600,68600,66600,68100,-600,-0.87%,3234465,17.09.04
SK하이닉스,69000,69200,67700,68700,100,+0.15%,2304425,17.09.01
SK하이닉스,68900,69300,68200,68600,100,+0.15%,2054717,17.08.31
SK하이닉스,68300,68900,68100,68500,900,+1.33%,2118742,17.08.30
SK하이닉스,67300,67900,66400,67600,-300,-0.44%,2967906,17.08.29
SK하이닉스,68000,68100,67100,67900,-500,-0.73%,1843458,17.08.28
SK하이닉스,68300,68400,67600,68400,300,+0.44%,1862764,17.08.25
SK하이닉스,68200,68700,67500,68100,100,+0.15%,2333347,17.08.24
SK하이닉스,69000,69000,67600,68000,-200,-0.29%,3072911,17.08.23
SK하이닉스,67400,68200,67200,68200,1000,+1.49%,2208365,17.08.22
SK하이닉스,67300,67800,66600,67200,200,+0.30%,2570150,17.08.21
SK하이닉스,64900,67300,64800,67000,600,+0.90%,3130891,17.08.18
SK하이닉스,66800,67300,66100,66400,300,+0.45%,3709768,17.08.17
SK하이닉스,67200,67300,65800,66100,1000,+1.54%,4714899,17.08.16
SK하이닉스,63000,65100,62300,65100,3700,+6.03%,5239246,17.08.14
SK하이닉스,62000,63000,61400,61400,-3000,-4.66%,6664578,17.08.11
SK하이닉스,63700,64600,63200,64400,200,+0.31%,4474120,17.08.10
SK하이닉스,65400,65400,64000,64200,-2100,-3.17%,4037319,17.08.09
SK하이닉스,64900,66400,64800,66300,2200,+3.43%,4372768,17.08.08
SK하이닉스,64000,65000,63700,64100,100,+0.16%,3518575,17.08.07
SK하이닉스,65100,66100,63200,64000,-1500,-2.29%,5938549,17.08.04
SK하이닉스,67900,67900,65200,65500,-2500,-3.68%,4992104,17.08.03
SK하이닉스,67900,68200,66600,68000,2500,+3.82%,4161592,17.08.02
SK하이닉스,65300,66500,64700,65500,-500,-0.76%,3744523,17.08.01
SK하이닉스,63700,66000,63700,66000,1400,+2.17%,4769724,17.07.31
SK하이닉스,67800,67900,64200,64600,-3800,-5.56%,8093780,17.07.28
SK하이닉스,66800,69500,66800,68400,1600,+2.40%,6177375,17.07.27
SK하이닉스,69600,69900,66700,66800,-3600,-5.11%,9659618,17.07.26
SK하이닉스,72900,73000,70100,70400,-2600,-3.56%,6028435,17.07.25
SK하이닉스,71300,73000,71000,73000,1800,+2.53%,3598173,17.07.24
SK하이닉스,70800,71300,70300,71200,-100,-0.14%,1599111,17.07.21
SK하이닉스,71400,71700,70800,71300,300,+0.42%,1647153,17.07.20
SK하이닉스,71200,71200,70000,71000,200,+0.28%,2009799,17.07.19
SK하이닉스,70700,71800,70600,70800,-400,-0.56%,2066194,17.07.18
SK하이닉스,71800,71900,70200,71200,100,+0.14%,2804598,17.07.17
SK하이닉스,71400,72200,70700,71100,500,+0.71%,2931832,17.07.14
SK하이닉스,69500,71900,69200,70600,1700,+2.47%,5432312,17.07.13
SK하이닉스,68700,69500,68400,68900,-100,-0.14%,3462150,17.07.12
SK하이닉스,67400,69000,66900,69000,1700,+2.53%,3187332,17.07.11
SK하이닉스,67000,67500,65700,67300,700,+1.05%,2667048,17.07.10
SK하이닉스,67600,68400,66100,66600,-1500,-2.20%,3242213,17.07.07
SK하이닉스,69000,69400,67500,68100,100,+0.15%,4048922,17.07.06
SK하이닉스,65600,68200,65300,68000,2200,+3.34%,4557456,17.07.05
SK하이닉스,65900,67100,65300,65800,-500,-0.75%,2895782,17.07.04
SK하이닉스,66500,66900,65500,66300,-1100,-1.63%,3763473,17.07.03
SK하이닉스,67400,67800,67000,67400,-1100,-1.61%,3230282,17.06.30
SK하이닉스,67900,68800,67100,68500,1300,+1.93%,3702501,17.06.29
SK하이닉스,68100,69200,66800,67200,-2000,-2.89%,5520578,17.06.28
SK하이닉스,68200,69600,67000,69200,1700,+2.52%,4951341,17.06.27
SK하이닉스,65000,67500,65000,67500,2500,+3.85%,3516630,17.06.26
SK하이닉스,64500,65400,63500,65000,-0,0.00%,3189590,17.06.23
SK하이닉스,66500,66500,64500,65000,200,+0.31%,4977159,17.06.22
SK하이닉스,63300,66300,62900,64800,800,+1.25%,5650669,17.06.21
SK하이닉스,64700,65400,63700,64000,1200,+1.91%,6519471,17.06.20
SK하이닉스,61300,63200,61300,62800,2300,+3.80%,5315543,17.06.19
SK하이닉스,61100,61600,59900,60500,-100,-0.17%,3932203,17.06.16
SK하이닉스,59300,61000,59300,60600,1300,+2.19%,4549233,17.06.15
SK하이닉스,59200,60000,58800,59300,500,+0.85%,4441904,17.06.14
SK하이닉스,57700,58900,56900,58800,1300,+2.26%,3431811,17.06.13
SK하이닉스,57200,57900,56800,57500,-800,-1.37%,2650404,17.06.12
SK하이닉스,56700,58400,56500,58300,1600,+2.82%,4799560,17.06.09
SK하이닉스,56500,57000,56200,56700,200,+0.35%,3943311,17.06.08
SK하이닉스,55900,56900,55400,56500,400,+0.71%,3040030,17.06.07
SK하이닉스,57200,57200,55900,56100,-1000,-1.75%,2525078,17.06.05
SK하이닉스,56900,57500,56400,57100,700,+1.24%,2481215,17.06.02
SK하이닉스,56700,56900,56100,56400,-600,-1.05%,2006611,17.06.01
SK하이닉스,57400,57900,56500,57000,-400,-0.70%,3314659,17.05.31
SK하이닉스,58200,58400,56600,57400,-500,-0.86%,2368225,17.05.30
SK하이닉스,57700,58800,57100,57900,800,+1.40%,3294700,17.05.29
SK하이닉스,56000,57100,56000,57100,1300,+2.33%,3145737,17.05.26
SK하이닉스,56400,56400,55400,55800,-0,0.00%,1996135,17.05.25
SK하이닉스,55700,56500,55600,55800,700,+1.27%,2324952,17.05.24
SK하이닉스,56400,56500,55000,55100,-900,-1.61%,2410542,17.05.23
SK하이닉스,54900,56000,54800,56000,1800,+3.32%,2544180,17.05.22
SK하이닉스,55100,55600,54200,54200,-1500,-2.69%,2860160,17.05.19
SK하이닉스,53600,55700,53400,55700,1000,+1.83%,3494997,17.05.18
SK하이닉스,55400,55700,54400,54700,-600,-1.08%,2485465,17.05.17
SK하이닉스,56200,56800,55200,55300,-300,-0.54%,2546047,17.05.16
SK하이닉스,55300,56100,55300,55600,300,+0.54%,1542366,17.05.15
SK하이닉스,56400,56400,55100,55300,-1100,-1.95%,2303244,17.05.12
SK하이닉스,56000,56400,54800,56400,800,+1.44%,3509393,17.05.11
SK하이닉스,57400,58100,55200,55600,-1300,-2.28%,4766870,17.05.10
SK하이닉스,56000,57000,55700,56900,1000,+1.79%,3818771,17.05.08
SK하이닉스,55900,55900,55000,55900,500,+0.90%,2780438,17.05.04
SK하이닉스,55300,55900,54800,55400,1400,+2.59%,4347745,17.05.02
SK하이닉스,53600,54700,53400,54000,400,+0.75%,3573387,17.04.28
SK하이닉스,53800,53900,52700,53600,-100,-0.19%,2743963,17.04.27
SK하이닉스,53100,54200,53000,53700,1300,+2.48%,5609007,17.04.26
SK하이닉스,52800,52800,51300,52400,-0,0.00%,5312931,17.04.25
SK하이닉스,52700,53200,52100,52400,400,+0.77%,3158545,17.04.24
SK하이닉스,51800,52500,51300,52000,600,+1.17%,3834454,17.04.21
SK하이닉스,49750,51700,49700,51400,1550,+3.11%,3573280,17.04.20
SK하이닉스,50300,50400,49850,49850,-350,-0.70%,1587172,17.04.19
SK하이닉스,49600,50400,49300,50200,1000,+2.03%,1899560,17.04.18
SK하이닉스,50200,50300,49100,49200,-600,-1.20%,2002100,17.04.17
SK하이닉스,49750,50700,49450,49800,50,+0.10%,2845128,17.04.14
SK하이닉스,49100,50200,48650,49750,750,+1.53%,2367158,17.04.13
SK하이닉스,48800,49200,48550,49000,150,+0.31%,1694663,17.04.12
SK하이닉스,48550,49350,48400,48850,-150,-0.31%,2384127,17.04.11
SK하이닉스,49700,49750,48950,49000,-800,-1.61%,1824895,17.04.10
SK하이닉스,49450,49800,48700,49800,400,+0.81%,2645476,17.04.07
SK하이닉스,50300,50500,49100,49400,-900,-1.79%,2991825,17.04.06
SK하이닉스,50600,51000,49950,50300,-700,-1.37%,2758658,17.04.05
SK하이닉스,52100,52200,50800,51000,-800,-1.54%,2192884,17.04.04
SK하이닉스,50800,51900,50700,51800,1300,+2.57%,2361892,17.04.03
SK하이닉스,50800,50800,49900,50500,-400,-0.79%,2682196,17.03.31
SK하이닉스,51100,51500,50200,50900,-400,-0.78%,2204243,17.03.30
SK하이닉스,51000,52200,50800,51300,500,+0.98%,4154277,17.03.29
SK하이닉스,51200,51300,50000,50800,100,+0.20%,2862493,17.03.28
SK하이닉스,50000,51100,49950,50700,1200,+2.42%,5607032,17.03.27
SK하이닉스,50000,50200,49300,49500,1050,+2.17%,5174622,17.03.24
SK하이닉스,48950,49300,48150,48450,-200,-0.41%,2473925,17.03.23
SK하이닉스,47000,48800,47000,48650,1100,+2.31%,4157526,17.03.22
SK하이닉스,47900,48250,47000,47550,-50,-0.11%,3720816,17.03.21
SK하이닉스,46950,47650,46550,47600,850,+1.82%,3929405,17.03.20
SK하이닉스,48400,48400,46600,46750,-2400,-4.88%,8098258,17.03.17
SK하이닉스,49350,49650,48500,49150,350,+0.72%,3458839,17.03.16
SK하이닉스,49350,49500,48550,48800,-1500,-2.98%,4688787,17.03.15
SK하이닉스,51800,51900,50300,50300,-700,-1.37%,4024138,17.03.14
SK하이닉스,49550,51100,49300,51000,1800,+3.66%,4948062,17.03.13
SK하이닉스,48100,49550,47500,49200,1200,+2.50%,3849912,17.03.10
SK하이닉스,48200,48850,48000,48000,-0,0.00%,2957372,17.03.09
SK하이닉스,48800,49300,47900,48000,-800,-1.64%,3728263,17.03.08
SK하이닉스,49100,49300,48050,48800,-550,-1.11%,3439908,17.03.07
SK하이닉스,47600,49400,47550,49350,2250,+4.78%,5045970,17.03.06
SK하이닉스,47650,48250,46700,47100,-600,-1.26%,3937032,17.03.03
SK하이닉스,46850,47850,46800,47700,1000,+2.14%,7093071,17.03.02
SK하이닉스,46600,47600,46200,46700,700,+1.52%,5588155,17.02.28
SK하이닉스,46850,47000,45650,46000,-1500,-3.16%,7604699,17.02.27
SK하이닉스,49850,50000,47400,47500,-2700,-5.38%,7707747,17.02.24
SK하이닉스,50000,50400,49050,50200,-400,-0.79%,3374139,17.02.23
SK하이닉스,51600,51700,50600,50600,-300,-0.59%,2678429,17.02.22
SK하이닉스,49950,51000,49350,50900,1000,+2.00%,2227708,17.02.21
SK하이닉스,50900,51000,49600,49900,-500,-0.99%,2265276,17.02.20
SK하이닉스,50400,51100,50200,50400,800,+1.61%,4927937,17.02.17
SK하이닉스,48350,49600,48200,49600,1700,+3.55%,4840918,17.02.16
SK하이닉스,48300,48700,47550,47900,-550,-1.14%,8725221,17.02.15
SK하이닉스,51100,51600,48100,48450,-2250,-4.44%,8593878,17.02.14
SK하이닉스,49550,51000,49500,50700,700,+1.40%,4124290,17.02.13
SK하이닉스,52000,52200,50000,50000,-2700,-5.12%,9120878,17.02.10
SK하이닉스,53100,53700,52500,52700,-1900,-3.48%,6547266,17.02.09
SK하이닉스,53700,54600,52400,54600,1300,+2.44%,3552260,17.02.08
SK하이닉스,53800,54500,53100,53300,-400,-0.74%,2405891,17.02.07
SK하이닉스,54200,54400,53300,53700,-0,0.00%,1897002,17.02.06
SK하이닉스,52500,53700,51800,53700,900,+1.70%,3718619,17.02.03
SK하이닉스,53500,54000,52700,52800,-1200,-2.22%,3486140,17.02.02
SK하이닉스,54300,54900,53700,54000,300,+0.56%,2813046,17.02.01
SK하이닉스,53300,54500,52700,53700,400,+0.75%,4118790,17.01.31
SK하이닉스,52500,53500,52400,53300,1600,+3.09%,4517114,17.01.26
SK하이닉스,52200,52500,51600,51700,100,+0.19%,2715809,17.01.25
SK하이닉스,51300,52000,51100,51600,800,+1.57%,3449130,17.01.24
SK하이닉스,49950,51000,49900,50800,1650,+3.36%,4148659,17.01.23
SK하이닉스,49700,50100,49150,49150,-450,-0.91%,1943195,17.01.20
SK하이닉스,49550,50100,49100,49600,750,+1.54%,2332268,17.01.19
SK하이닉스,48950,49400,48300,48850,-450,-0.91%,2974091,17.01.18
SK하이닉스,49300,50200,49250,49300,-0,0.00%,2309955,17.01.17
SK하이닉스,50100,50300,48800,49300,-1000,-1.99%,4974924,17.01.16
SK하이닉스,49850,50700,49850,50300,-300,-0.59%,4219771,17.01.13
SK하이닉스,51600,51600,50400,50600,-1000,-1.94%,5060622,17.01.12
SK하이닉스,50000,51900,50000,51600,1850,+3.72%,4360058,17.01.11
SK하이닉스,49850,50200,49200,49750,200,+0.40%,2561968,17.01.10
SK하이닉스,48500,49750,48200,49550,1550,+3.23%,3871999,17.01.09
SK하이닉스,47700,48450,47600,48000,1050,+2.24%,3166843,17.01.06
SK하이닉스,47000,47500,46850,46950,450,+0.97%,2377163,17.01.05
SK하이닉스,47000,47150,46200,46500,-750,-1.59%,2722599,17.01.04
SK하이닉스,46200,47300,46200,47250,1450,+3.17%,2655477,17.01.03
SK하이닉스,44750,46000,44600,45800,1100,+2.46%,1547681,17.01.02
SK하이닉스,45150,45200,44600,44700,-650,-1.43%,1808856,16.12.29
SK하이닉스,45350,45750,45100,45350,-300,-0.66%,1296254,16.12.28
SK하이닉스,45550,45950,45400,45650,-0,0.00%,1175619,16.12.27
SK하이닉스,46200,46600,45250,45650,-650,-1.40%,1603230,16.12.26
SK하이닉스,46200,46400,45950,46300,800,+1.76%,2982024,16.12.23
SK하이닉스,46000,46650,45150,45500,500,+1.11%,4045912,16.12.22
SK하이닉스,45500,45750,45000,45000,-150,-0.33%,1662010,16.12.21
SK하이닉스,45400,45550,44950,45150,-0,0.00%,1110753,16.12.20
SK하이닉스,46250,46300,45050,45150,-1250,-2.69%,1997194,16.12.19
SK하이닉스,45800,46450,45700,46400,800,+1.75%,2100809,16.12.16
SK하이닉스,45850,46050,45000,45600,-250,-0.55%,1828843,16.12.15
SK하이닉스,45350,46100,45350,45850,900,+2.00%,2010708,16.12.14
SK하이닉스,44700,45700,44700,44950,-350,-0.77%,1822952,16.12.13
SK하이닉스,45750,45850,44850,45300,-200,-0.44%,1440589,16.12.12
SK하이닉스,46450,46750,45450,45500,-750,-1.62%,3003326,16.12.09
SK하이닉스,46200,46650,46100,46250,1000,+2.21%,3313157,16.12.08
SK하이닉스,45750,45800,45200,45250,50,+0.11%,1984369,16.12.07
SK하이닉스,44700,45500,44600,45200,800,+1.80%,3099065,16.12.06
SK하이닉스,44050,44600,43800,44400,-0,0.00%,1703219,16.12.05
SK하이닉스,43350,44500,43300,44400,200,+0.45%,4244113,16.12.02
SK하이닉스,43000,44400,43000,44200,1300,+3.03%,3491185,16.12.01
SK하이닉스,42900,43800,42650,42900,500,+1.18%,4325524,16.11.30
SK하이닉스,42400,43100,41800,42400,-200,-0.47%,1777480,16.11.29
SK하이닉스,42400,43250,42100,42600,-0,0.00%,1513215,16.11.28
SK하이닉스,43050,43300,42250,42600,-50,-0.12%,1328958,16.11.25
SK하이닉스,43350,43850,42500,42650,-400,-0.93%,1789745,16.11.24
SK하이닉스,43000,43900,42550,43050,350,+0.82%,4047443,16.11.23
SK하이닉스,41250,42800,41200,42700,1950,+4.79%,3306186,16.11.22
SK하이닉스,41800,41900,40650,40750,-1250,-2.98%,1883627,16.11.21
SK하이닉스,42300,42400,41700,42000,100,+0.24%,3331134,16.11.18
SK하이닉스,41500,41900,41200,41900,1050,+2.57%,2383464,16.11.17
SK하이닉스,40450,41000,40250,40850,1150,+2.90%,2101878,16.11.16
SK하이닉스,39700,40400,39500,39700,-0,0.00%,2030086,16.11.15
SK하이닉스,40000,40450,39700,39700,-150,-0.38%,1589911,16.11.14
SK하이닉스,40000,40450,39550,39850,-1150,-2.80%,2962651,16.11.11
SK하이닉스,41000,41050,40500,41000,1350,+3.40%,2520434,16.11.10
SK하이닉스,41650,41750,38700,39650,-1850,-4.46%,5779291,16.11.09
SK하이닉스,42100,42150,41250,41500,-0,0.00%,1882987,16.11.08
SK하이닉스,41800,42050,41200,41500,300,+0.73%,2033220,16.11.07
SK하이닉스,41150,41400,40850,41200,50,+0.12%,2600930,16.11.04
SK하이닉스,40900,41700,40700,41150,150,+0.37%,2580396,16.11.03
SK하이닉스,41250,41400,40450,41000,-1000,-2.38%,2822651,16.11.02
SK하이닉스,41700,42350,41600,42000,1000,+2.44%,3173446,16.11.01
SK하이닉스,42500,42900,41000,41000,-1450,-3.42%,3297943,16.10.31
SK하이닉스,42700,42950,42100,42450,-550,-1.28%,2251179,16.10.28
SK하이닉스,42900,43600,42600,43000,100,+0.23%,4814197,16.10.27
SK하이닉스,41300,42900,41300,42900,1850,+4.51%,6364037,16.10.26
SK하이닉스,40350,41650,40200,41050,900,+2.24%,4469224,16.10.25
SK하이닉스,41000,41150,39850,40150,-800,-1.95%,2211109,16.10.24
SK하이닉스,39500,41000,39500,40950,900,+2.25%,2436212,16.10.21
SK하이닉스,40250,40300,38850,40050,-0,0.00%,5423960,16.10.20
SK하이닉스,41150,41450,39850,40050,-1600,-3.84%,5033246,16.10.19
SK하이닉스,42200,42300,41300,41650,-650,-1.54%,2559222,16.10.18
SK하이닉스,41750,42300,41400,42300,750,+1.81%,2314725,16.10.17
SK하이닉스,41300,41900,41200,41550,600,+1.47%,2708972,16.10.14
SK하이닉스,41450,41700,40950,40950,-300,-0.73%,3638071,16.10.13
SK하이닉스,41000,41900,41000,41250,-50,-0.12%,3521492,16.10.12
SK하이닉스,41300,42000,41100,41300,-0,0.00%,2810503,16.10.11
SK하이닉스,42200,42500,41200,41300,-900,-2.13%,2916252,16.10.10
SK하이닉스,42700,42700,41900,42200,-350,-0.82%,2637734,16.10.07
SK하이닉스,43100,43150,42400,42550,-50,-0.12%,2815496,16.10.06
SK하이닉스,42150,42950,41200,42600,800,+1.91%,4387312,16.10.05
SK하이닉스,41500,41800,41000,41800,1600,+3.98%,3639803,16.10.04
SK하이닉스,39750,40950,39600,40200,-0,0.00%,3764773,16.09.30
SK하이닉스,40600,40750,40150,40200,-1000,-2.43%,3976705,16.09.29
SK하이닉스,41300,42000,40950,41200,50,+0.12%,4189804,16.09.28
SK하이닉스,39400,41150,39150,41150,1650,+4.18%,4001505,16.09.27
SK하이닉스,39350,39500,38800,39500,150,+0.38%,1669862,16.09.26
SK하이닉스,39550,39650,39050,39350,-50,-0.13%,2095120,16.09.23
SK하이닉스,39800,39800,39150,39400,250,+0.64%,3214630,16.09.22
SK하이닉스,39000,39150,38650,39150,-100,-0.25%,1731450,16.09.21
SK하이닉스,39200,39450,38750,39250,50,+0.13%,2594490,16.09.20
SK하이닉스,38700,39450,38250,39200,1400,+3.70%,5283684,16.09.19
SK하이닉스,37600,38300,37500,37800,800,+2.16%,3928646,16.09.13
SK하이닉스,37500,38300,37000,37000,-1950,-5.01%,4885896,16.09.12
SK하이닉스,38550,39000,38350,38950,250,+0.65%,2748415,16.09.09
SK하이닉스,37900,38700,37900,38700,800,+2.11%,3698781,16.09.08
SK하이닉스,38200,38800,37900,37900,-100,-0.26%,3786844,16.09.07
SK하이닉스,37750,38000,37350,38000,500,+1.33%,2123160,16.09.06
SK하이닉스,36900,37500,36850,37500,850,+2.32%,2337575,16.09.05
SK하이닉스,36100,36700,35950,36650,550,+1.52%,1828390,16.09.02
SK하이닉스,36400,36400,35700,36100,-350,-0.96%,1713669,16.09.01
SK하이닉스,36400,36450,35750,36450,150,+0.41%,2832970,16.08.31
SK하이닉스,36800,36950,35550,36300,50,+0.14%,2766460,16.08.30
SK하이닉스,35350,36400,35300,36250,-0,0.00%,2782441,16.08.29
SK하이닉스,35850,36350,35750,36250,550,+1.54%,2635343,16.08.26
SK하이닉스,35100,35750,34900,35700,-50,-0.14%,1568516,16.08.25
SK하이닉스,35900,35950,35300,35750,150,+0.42%,1689924,16.08.24
SK하이닉스,36250,36300,35550,35600,-400,-1.11%,3014421,16.08.23
SK하이닉스,35500,36050,35250,36000,600,+1.69%,4149396,16.08.22
