name,open_price,high_price,low_price,close_price,price_change,change_rate,trading_volume,date
현대오토에버,152000,152000,148500,149400,-1200,-0.80%,92887,24.04.12
현대오토에버,149100,151600,148000,150600,300,+0.20%,95334,24.04.11
현대오토에버,157000,158500,150100,150300,-3700,-2.40%,290721,24.04.09
현대오토에버,147300,154000,146900,154000,9000,+6.21%,386081,24.04.08
현대오토에버,145600,147200,144500,145000,-2100,-1.43%,54864,24.04.05
현대오토에버,146500,147100,144200,147100,1400,+0.96%,65132,24.04.04
현대오토에버,148700,148700,145500,145700,-3000,-2.02%,92390,24.04.03
현대오토에버,148000,151500,147500,148700,2300,+1.57%,190590,24.04.02
현대오토에버,145000,147700,145000,146400,2400,+1.67%,61374,24.04.01
현대오토에버,148000,148400,143700,144000,-3400,-2.31%,106073,24.03.29
현대오토에버,152700,152700,146800,147400,-3700,-2.45%,156707,24.03.28
현대오토에버,145500,151300,142900,151100,6500,+4.50%,194646,24.03.27
현대오토에버,143900,146000,143800,144600,800,+0.56%,53207,24.03.26
현대오토에버,147100,148000,143400,143800,-3500,-2.38%,96066,24.03.25
현대오토에버,150200,151800,146600,147300,-1500,-1.01%,104029,24.03.22
현대오토에버,148500,150400,145100,148800,2900,+1.99%,110263,24.03.21
현대오토에버,142800,149500,142800,145900,4100,+2.89%,150118,24.03.20
현대오토에버,142900,143700,141500,141800,-800,-0.56%,65368,24.03.19
현대오토에버,145200,145200,141700,142600,-1900,-1.31%,107191,24.03.18
현대오토에버,149900,149900,144500,144500,-5400,-3.60%,228097,24.03.15
현대오토에버,150100,150300,148500,149900,-700,-0.46%,83613,24.03.14
현대오토에버,147000,150800,146600,150600,4300,+2.94%,139334,24.03.13
현대오토에버,146100,148700,146000,146300,-0,0.00%,72573,24.03.12
현대오토에버,146100,149000,145600,146300,-0,0.00%,71261,24.03.11
현대오토에버,148000,149200,145900,146300,-300,-0.20%,74896,24.03.08
현대오토에버,146100,150500,145000,146600,800,+0.55%,132144,24.03.07
현대오토에버,146400,148000,145100,145800,-600,-0.41%,79007,24.03.06
현대오토에버,146200,150900,145800,146400,-900,-0.61%,107637,24.03.05
현대오토에버,150100,151600,147200,147300,-2000,-1.34%,122173,24.03.04
현대오토에버,150000,151400,148000,149300,-800,-0.53%,67184,24.02.29
현대오토에버,148500,153000,148300,150100,1000,+0.67%,105352,24.02.28
현대오토에버,150100,151100,149000,149100,-1500,-1.00%,96138,24.02.27
현대오토에버,152100,153700,150500,150600,-2000,-1.31%,88372,24.02.26
현대오토에버,155400,155800,152600,152600,-2200,-1.42%,83815,24.02.23
현대오토에버,153300,155300,152100,154800,2000,+1.31%,82587,24.02.22
현대오토에버,155300,155900,152800,152800,-3200,-2.05%,90884,24.02.21
현대오토에버,155200,161000,154500,156000,700,+0.45%,128353,24.02.20
현대오토에버,156000,157200,153800,155300,-1500,-0.96%,98144,24.02.19
현대오토에버,157500,158700,155200,156800,100,+0.06%,81074,24.02.16
현대오토에버,161500,161500,156500,156700,-2000,-1.26%,96320,24.02.15
현대오토에버,154000,158900,152600,158700,1900,+1.21%,120011,24.02.14
현대오토에버,154700,159600,154700,156800,2500,+1.62%,141207,24.02.13
현대오토에버,151100,155100,150700,154300,4600,+3.07%,129140,24.02.08
현대오토에버,150300,153500,147900,149700,-600,-0.40%,167325,24.02.07
현대오토에버,153800,155300,149800,150300,-4300,-2.78%,125935,24.02.06
현대오토에버,157000,161900,154500,154600,-700,-0.45%,217360,24.02.05
현대오토에버,151900,156400,150900,155300,4000,+2.64%,159436,24.02.02
현대오토에버,150000,155400,149100,151300,3300,+2.23%,228320,24.02.01
현대오토에버,148600,152700,147800,148000,-800,-0.54%,193869,24.01.31
현대오토에버,157100,157400,148200,148800,-7300,-4.68%,404588,24.01.30
현대오토에버,178000,178000,155900,156100,-22100,-12.40%,535596,24.01.29
현대오토에버,176800,181000,175600,178200,3200,+1.83%,133566,24.01.26
현대오토에버,172500,177800,171200,175000,1500,+0.86%,127124,24.01.25
현대오토에버,175700,177100,172000,173500,-2700,-1.53%,100750,24.01.24
현대오토에버,180800,181400,176100,176200,-6400,-3.50%,99798,24.01.23
현대오토에버,178500,184100,173500,182600,5600,+3.16%,122393,24.01.22
현대오토에버,177200,182000,175400,177000,2300,+1.32%,114303,24.01.19
현대오토에버,174000,176900,170500,174700,-100,-0.06%,139929,24.01.18
현대오토에버,180000,180900,173400,174800,-5400,-3.00%,149212,24.01.17
현대오토에버,184100,185700,179600,180200,-3800,-2.07%,81085,24.01.16
현대오토에버,183700,186200,181900,184000,-1200,-0.65%,81481,24.01.15
현대오토에버,191000,191900,182200,185200,-6800,-3.54%,141617,24.01.12
현대오토에버,191200,192900,188500,192000,1300,+0.68%,100366,24.01.11
현대오토에버,187600,192400,185700,190700,3200,+1.71%,122290,24.01.10
현대오토에버,190900,192100,185100,187500,-1500,-0.79%,123782,24.01.09
현대오토에버,186200,191900,186100,189000,4300,+2.33%,183972,24.01.08
현대오토에버,189500,191000,183600,184700,-7200,-3.75%,208631,24.01.05
현대오토에버,187500,197300,187100,191900,2400,+1.27%,214081,24.01.04
현대오토에버,197300,197400,188500,189500,-9900,-4.96%,247614,24.01.03
현대오토에버,212500,214000,199000,199400,-12100,-5.72%,290140,24.01.02
현대오토에버,213000,214500,205500,211500,-0,0.00%,161220,23.12.28
현대오토에버,196500,216000,196500,211500,14700,+7.47%,268592,23.12.27
현대오토에버,203000,205000,193400,196800,-5700,-2.81%,203509,23.12.26
현대오토에버,205500,207000,198400,202500,-500,-0.25%,214006,23.12.22
현대오토에버,187100,205500,187100,203000,12500,+6.56%,580641,23.12.21
현대오토에버,177900,190800,175500,190500,14000,+7.93%,288300,23.12.20
현대오토에버,176300,177000,173600,176500,1000,+0.57%,67615,23.12.19
현대오토에버,172000,176700,169800,175500,3500,+2.03%,90716,23.12.18
현대오토에버,171800,177000,170200,172000,1000,+0.58%,137654,23.12.15
현대오토에버,166700,171500,165500,171000,6700,+4.08%,163459,23.12.14
현대오토에버,168000,168400,163600,164300,-3900,-2.32%,111978,23.12.13
현대오토에버,169800,171800,165900,168200,-3400,-1.98%,139348,23.12.12
현대오토에버,174400,178700,170900,171600,-2900,-1.66%,122501,23.12.11
현대오토에버,173200,175000,170000,174500,3200,+1.87%,86978,23.12.08
현대오토에버,174500,178800,169300,171300,-3800,-2.17%,119982,23.12.07
현대오토에버,173500,178100,173200,175100,2900,+1.68%,108604,23.12.06
현대오토에버,172300,175700,170900,172200,-1400,-0.81%,122424,23.12.05
현대오토에버,174500,180000,172400,173600,-3700,-2.09%,158230,23.12.04
현대오토에버,183200,186500,175400,177300,-7700,-4.16%,313544,23.12.01
현대오토에버,191800,193500,184000,185000,-6200,-3.24%,342504,23.11.30
현대오토에버,183000,196600,181500,191200,7200,+3.91%,394295,23.11.29
현대오토에버,182300,188900,178100,184000,2200,+1.21%,290451,23.11.28
현대오토에버,172800,183800,169000,181800,9100,+5.27%,255821,23.11.27
현대오토에버,169000,173300,165100,172700,3200,+1.89%,144531,23.11.24
현대오토에버,171000,174300,168800,169500,-2000,-1.17%,124030,23.11.23
현대오토에버,162000,172400,161800,171500,7200,+4.38%,156846,23.11.22
현대오토에버,164400,172800,163000,164300,700,+0.43%,176621,23.11.21
현대오토에버,158300,166700,156000,163600,300,+0.18%,176544,23.11.20
현대오토에버,161800,165000,156500,163300,3600,+2.25%,255886,23.11.17
현대오토에버,152000,162500,152000,159700,9100,+6.04%,369296,23.11.16
현대오토에버,147700,151300,143600,150600,7000,+4.87%,196476,23.11.15
현대오토에버,135700,143700,135700,143600,8900,+6.61%,132565,23.11.14
현대오토에버,137200,138000,133500,134700,-1200,-0.88%,58989,23.11.13
현대오토에버,137100,137400,133300,135900,-3900,-2.79%,89714,23.11.10
현대오토에버,137300,140500,135000,139800,3200,+2.34%,86610,23.11.09
현대오토에버,141000,141300,136200,136600,-3600,-2.57%,123241,23.11.08
현대오토에버,146600,146600,138700,140200,-6400,-4.37%,140114,23.11.07
